NUMBER,STREET,CITY,STATE,POSTCODE,UNIT
8.0,Migeon Ave,Torrington,CT,6790,
31.0,Daniel Blvd,Bloomfield,CT,6002,
532.0,Oakridge Dr,Cheshire,CT,6410,
23.0,Indian Hill Rd,Newington,CT,6111,
164.0,French,Bridgeport,CT,6606,
34.0,Grouse Ln,Madison,CT,6443,
11.0,Michael Ter,Waterbury,CT,6710,
118.0,Sill Ln,Old Lyme,CT,6371,
287.0,Old Post Rd,North Branford,CT,6472,
70.0,Hillcrest Rd,New Canaan,CT,6840,
70.0,Old Hill Rd,Westport,CT,6880,
118.0,Bayberry Dr,Thomaston,CT,6787,
53.0,High St,East Haven,CT,6512,
20.0,Prospect St,Middletown,CT,6457,
1036.0,Mapleton Ave,Suffield,CT,6078,
205.0,Bluebird Dr,Naugatuck,CT,6770,
162.0,Country Hills Rd,Hamden,CT,6514,
151.0,Cider Mill Xing,Torrington,CT,6790,
24.0,Webster St,Hartford,CT,6114,
117.0,Dibble Holw,Windsor Locks,CT,6096,
86.0,Fairhaven Dr,Middlebury,CT,6762,
19.0,Winding Ln,Enfield,CT,6082,
44.0,Summer St,Guilford,CT,6437,
58.0,Hilltop Rd,New Haven,CT,6515,
42.0,Thornton Dr,Newington,CT,6111,
195.0,Spring Rd,North Haven,CT,6473,
85.0,E Main St,Meriden,CT,6450,
301.0,Hartford Ave,Newington,CT,6111,
711.0,Waterville St,Waterbury,CT,6710,
40.0,Dean St,Stamford,CT,6902,
95.0,Hockanum Blvd,Vernon,CT,6066,
166.0,Ice House Rd,Watertown,CT,6779,
166.0,Lincoln St,Berlin,CT,6037,
81.0,Cannon St,Hamden,CT,6518,
26.0,Old Middle St,Goshen,CT,6756,
37.0,Franklin Ln,Glastonbury,CT,6033,
4.0,Redwood Dr,Oxford,CT,6478,
8.0,Burdette Pl,Milford,CT,6460,
411.0,Homestead Ave,Hartford,CT,6112,
55.0,Benton St,Manchester,CT,06040,
70.0,Moylan Ct,Newington,CT,6111,
34.0,Batterson Dr,New Britain,CT,6053,
3.0,Ridge Rd,Derby,CT,06418,
84.0,Sequin St,Newington,CT,6111,
167.0,Knox Blvd,Middletown,CT,6457,
23.0,Oakledge Dr,Essex,CT,6442,
402.0,Old Field Rd,Southbury,CT,6488,
277.0,Candlelite Dr,Rocky Hill,CT,6067,
61.0,Sonstrom Rd,Bristol,CT,6010,
15.0,Perna Ln,Greenwich,CT,6878,
383.0,Stillman,Bridgeport,CT,6608,
85.0,Carriage Dr,Stratford,CT,6614,
5.0,Schupp Rd,Hamden,CT,6514,
37.0,Alps Dr,East Hartford,CT,6108,
2.0,Parky Dr,Enfield,CT,6082,
5.0,Belaire Dr,Old Saybrook,CT,6475,
174.0,Flatbush Ave,Hartford,CT,6106,
209.0,Laurel St,Hartford,CT,6105,
58.0,Greenwood Ave,Bethel,CT,6801,
91.0,Reynolds Bridge Rd,Thomaston,CT,6787,
291.0,Columbus Ave,New Haven,CT,6519,
346.0,Kelly Rd,Vernon,CT,6066,
47.0,Benedict St,Norwalk,CT,6854,
127.0,Pine Hill Ave,Stamford,CT,6906,
79.0,Maple St,East Hartford,CT,6118,
359.0,Third Ave,West Haven,CT,6516,
,Tamarack Rd,Danbury,CT,6811,
87.0,Delahunty Dr,Southington,CT,6489,
129.0,Hillandale Rd,Westport,CT,6880,
87.0,Indian Head Rd,Greenwich,CT,6878,
160.0,Newgate Rd,Oxford,CT,6478,
142.0,Elmfield St,West Hartford,CT,6110,
32.0,Parkway Pl,Meriden,CT,6450,
0.0,Bassett Rd,Watertown,CT,6795,
16.0,Brae Burn,Glastonbury,CT,6033,
101.0,Anderson Ave,West Haven,CT,6516,
328.0,Bassett Rd,North Haven,CT,6473,
59.0,Hazel St,Hartford,CT,6106,
0.0,Gordon Dr,South Windsor,CT,06074,
38.0,Haviland St,Bristol,CT,6010,
95.0,Hawthorne Ave,Waterbury,CT,6708,
125.0,Bedford St,Stamford,CT,6901,
63.0,Circle Beach Rd,Madison,CT,6443,
