NUMBER,STREET,CITY,STATE,POSTCODE,UNIT
13019,ARTHUR LN,LITTLE ROCK,AR,72211,
4879,FOWLER DAIRY RD S,Harrison,AR,72601,
4600,RIXIE RD,SHERWOOD,AR,72117,517
940,E   PEEL ST,FAYETTEVILLE,AR,72703,
8000,RIVER POINTE DR,MAUMELLE,AR,72113,
2760,E   COY KAYLOR DR,FAYETTEVILLE,AR,72703,7
2151,W   SKYLER DR,FAYETTEVILLE,AR,72703,
26001,HIGHWAY 300,PULASKI COUNTY,AR,72135,
1003,N   OAK DR,FAYETTEVILLE,AR,72701,
607,E 6TH ST,LITTLE ROCK,AR,72202,
2508,MARSHALL ST,LITTLE ROCK,AR,72206,
19,KINGSPARK DR,MAUMELLE,AR,72113,
5604,DIVISION ST,NORTH LITTLE ROCK,AR,72118,
,N   GREGG AVE,FAYETTEVILLE,AR,72701,
2909,DAVIS RD,PULASKI COUNTY,AR,72117,
7,BRYN MAWR DR,LITTLE ROCK,AR,72204,
3130,W   TELLURIDE DR,FAYETTEVILLE,AR,72704,218
2362,N   ABBOTT LN, ,AR,72703,
